,Unnamed: 0,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming,Bobot,Label,Sentimen
254,254,2021-12-26 11:15:48+00:00,@shopeefood_id min ini knp ya? Kok blm ada driver nya ? Udh dr tadi https://t.co/UnrWRgyADa,id min ini knp ya kok blm ada driver nya udh dr tadi,id minimal ini kenapa ya kok belum ada driver nya sudah dari tadi,id minimal driver,"['id', 'minimal', 'driver']",-3,negative,0.0
255,255,2021-12-26 11:15:43+00:00,Karna shopeefood saya jadi dapat refrensi tempat2 nyentot murah. Trimakasih shoopee👍👍🥵🥵🙏,karna shopeefood saya jadi dapat refrensi tempat nyentot murah trimakasih shoopee,karena shopeefood saya jadi dapat refrensi tempat nyentot murah terima kasih shoopee,shopeefood refrensi nyentot murah terima kasih shoopee,"['shopeefood', 'refrensi', 'nyentot', 'murah', 'terima', 'kasih', 'shoopee']",7,positive,2.0
256,256,2021-12-26 11:11:57+00:00,@Ranipr_ @convomf Termasuk shopeefood mungkin ya?,termasuk shopeefood mungkin ya,termasuk shopeefood mungkin ya,shopeefood,['shopeefood'],0,neutral,1.0
257,257,2021-12-26 11:10:44+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/6iQat1HXmx https://t.co/aUmMAFiiOs,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
258,258,2021-12-26 11:04:26+00:00,"@sope4h Oh yeaaaa, lupa ada shopeefood. Tapi bila try tadi lepas kau cakap, benda dekat kepong pun dia cakap “out o… https://t.co/LdICzCCbWX",oh yeaaaa lupa ada shopeefood tapi bila try tadi lepas kau cakap benda dekat kepong pun dia cakap out,oh yeaaaa lupa ada shopeefood tapi bila try tadi lepas kamu cakap benda dekat kepong pun dia cakap keluar,oh yeaaaa lupa shopeefood try lepas cakap benda kepong cakap,"['oh', 'yeaaaa', 'lupa', 'shopeefood', 'try', 'lepas', 'cakap', 'benda', 'kepong', 'cakap']",3,positive,2.0
259,259,2021-12-26 11:04:04+00:00,"@prshbr Coba shopeefood sis, banyak promo",coba shopeefood sis banyak promo,coba shopeefood sis banyak promo,coba shopeefood sis promo,"['coba', 'shopeefood', 'sis', 'promo']",5,positive,2.0
260,260,2021-12-26 11:03:52+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/XXGojEOxMr https://t.co/FOWtWZ3e60,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
261,261,2021-12-26 11:01:01+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/wiYfnnlmXw,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
262,262,2021-12-26 11:00:28+00:00,"pingin jajan di shopeefood tapi gaada saldo anying, muk keluar top up juga mls bgt😭",pingin jajan di shopeefood tapi gaada saldo anying muk keluar top up juga mls bgt,ingin jajan di shopeefood tapi tidak ada saldo anying muk keluar mantap up juga mls begitu,jajan shopeefood saldo anying muk mantap up mls,"['jajan', 'shopeefood', 'saldo', 'anying', 'muk', 'mantap', 'up', 'mls']",3,positive,2.0
263,263,2021-12-26 10:59:55+00:00,"Gila yak 853 pesenan apa aja woy wkwk

Kayanya sih termasuk shopeefood, manteup juga ya hematnya sampe 31jt. Ya set… https://t.co/zN7bYFh0MH",gila yak pesenan apa aja woy wkwk kayanya sih termasuk shopeefood manteup juga ya hematnya sampe jt ya set,gila yak pesenan apa aja dong wkwk sepertinya sih termasuk shopeefood manteup juga ya hematnya sampai juta ya set,gila yak pesenan wkwk shopeefood manteup hematnya juta set,"['gila', 'yak', 'sen', 'wkwk', 'shopeefood', 'manteup', 'hemat', 'juta', 'set']",9,positive,2.0
264,264,2021-12-26 10:55:05+00:00,daritadi order menantea tp ga dapet2 mulu kurir shopeefood nya aneh bgt,daritadi order menantea tp ga dapet mulu kurir shopeefood nya aneh bgt,daritadi order menantea tapi tidak dapat terus kurir shopeefood nya aneh begitu,daritadi order menantea kurir shopeefood aneh,"['daritadi', 'order', 'menantea', 'kurir', 'shopeefood', 'aneh']",4,positive,2.0
265,265,2021-12-26 10:48:36+00:00,"@RacunBelanja mincun, voucher shopeefood yang ini sampe kapan ya? besok masih ada ngga ya?",mincun voucher shopeefood yang ini sampe kapan ya besok masih ada ngga ya,mincun voucher shopeefood yang ini sampai kapan ya besok masih ada tidak ya,mincun voucher shopeefood besok,"['mincun', 'voucher', 'shopeefood', 'besok']",3,positive,2.0
266,266,2021-12-26 10:48:17+00:00,"tap yukk 👍🏼😭
Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/VLCn03E0RJ",tap yukk share amp makan gratis bareng teman di shopeefood,tap yukk bagikan amp makan gratis bersama teman di shopeefood,tap yukk bagikan makan gratis teman shopeefood,"['tap', 'yukk', 'bagi', 'makan', 'gratis', 'teman', 'shopeefood']",11,positive,2.0
267,267,2021-12-26 10:47:20+00:00,"order shopeefood terus drivernya manggil aku ""mas"" gara gara pake ava jaemin(:",order shopeefood terus drivernya manggil aku mas gara gara pake ava jaemin,order shopeefood terus drivernya manggil saya mas gara gara pakai ava jaemin,order shopeefood drivernya manggil mas gara gara pakai ava jaemin,"['order', 'shopeefood', 'drivernya', 'manggil', 'mas', 'gara', 'gara', 'pakai', 'ava', 'jaemin']",-8,negative,2.0
268,268,2021-12-26 10:47:04+00:00,mbanking + shopeefood emg sebuah perpaduan yg berbahaya,mbanking shopeefood emg sebuah perpaduan yg berbahaya,mbanking shopeefood emang sebuah perpaduan yang berbahaya,mbanking shopeefood emang perpaduan berbahaya,"['mbanking', 'shopeefood', 'emang', 'padu', 'bahaya']",-5,negative,0.0
269,269,2021-12-26 10:46:32+00:00,Kalo pesan makanan lewat ShopeeFood emang lama ya? Udah sejam order belum nyampe2,kalo pesan makanan lewat shopeefood emang lama ya udah sejam order belum nyampe,kalau pesan makanan lewat shopeefood memang lama ya sudah sejam order belum sampai,pesan makanan shopeefood sejam order,"['pesan', 'makan', 'shopeefood', 'jam', 'order']",3,positive,2.0
270,270,2021-12-26 10:46:27+00:00,"RT @OwToTheZie: Hello #OGStreetKitchen dah bukak! Jom order! Siapa nak CikMak SINGGET?!!

📍 ThePortMY
⏰ 4pm - 12am (Last Order 10:30pm)
✅ C…",rt hello dah bukak jom order siapa nak cikmak singget theportmy pm am last order pm,rt halo sudah bukak jom order siapa nak cikmak singget theportmy pm sama last order pm,halo bukak jom order nak cikmak singget theportmy pm last order pm,"['halo', 'bukak', 'jom', 'order', 'nak', 'cikmak', 'singget', 'theportmy', 'pm', 'last', 'order', 'pm']",1,positive,2.0
271,271,2021-12-26 10:46:09+00:00,ShopeeFood di rumah astaga murah bgt + tokonya rameee dan enak enak 😭😭 https://t.co/1jFUJHHvm9,shopeefood di rumah astaga murah bgt tokonya rameee dan enak enak,shopeefood di rumah astaga murah begitu tokonya rameee dan enak enak,shopeefood rumah astaga murah tokonya rameee enak enak,"['shopeefood', 'rumah', 'astaga', 'murah', 'toko', 'rameee', 'enak', 'enak']",19,positive,2.0
272,272,2021-12-26 10:45:15+00:00,"bes yg tau kode voucher shopeefood, bagi dongg",bes yg tau kode voucher shopeefood bagi dongg,bes yang tahu kode voucher shopeefood bagi dongg,bes kode voucher shopeefood dongg,"['bes', 'kode', 'voucher', 'shopeefood', 'dongg']",0,neutral,1.0
273,273,2021-12-26 10:44:58+00:00,gaasik bgt shopeefood sekaramg diskonnya kecil bgf,gaasik bgt shopeefood sekaramg diskonnya kecil bgf,gaasik begitu shopeefood sekaramg diskonnya kecil bgf,gaasik shopeefood sekaramg diskonnya bgf,"['gaasik', 'shopeefood', 'sekaramg', 'diskon', 'bgf']",2,positive,2.0
274,274,2021-12-26 10:41:51+00:00,@48ONSEN Pak gembus ada di shopeefood gak Sen?,pak gembus ada di shopeefood gak sen,bapak gembus ada di shopeefood tidak sen,gembus shopeefood sen,"['gembus', 'shopeefood', 'sen']",0,neutral,1.0
275,275,2021-12-26 10:40:38+00:00,"Kalian ada yg pernah pesanan shopeefood nya gk lengkap, dan bisa dapatin lagi pesanan yg kurang lengkap itu?? Huaa… https://t.co/d0mz1B3Qa3",kalian ada yg pernah pesanan shopeefood nya gk lengkap dan bisa dapatin lagi pesanan yg kurang lengkap itu huaa,kalian ada yang pernah pesanan shopeefood nya tidak lengkap dan bisa dapatin lagi pesanan yang kurang lengkap itu huaa,pesanan shopeefood lengkap dapatin pesanan lengkap huaa,"['pesan', 'shopeefood', 'lengkap', 'dapatin', 'pesan', 'lengkap', 'huaa']",8,positive,2.0
276,276,2021-12-26 10:40:35+00:00,"HELP

Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/pwsIwtcRek https://t.co/nutyw6hTZt",help share amp makan gratis bareng teman di shopeefood,help bagikan amp makan gratis bersama teman di shopeefood,help bagikan makan gratis teman shopeefood,"['help', 'bagi', 'makan', 'gratis', 'teman', 'shopeefood']",9,positive,2.0
277,277,2021-12-26 10:35:18+00:00,"Fess topokki &amp; 2 corndog mozza di oppa corndog cuma 25RB!!! pake promonya shopeefood, 2x order. Topokki nya enakk b… https://t.co/tc46ty5VXz",fess topokki amp corndog mozza di oppa corndog cuma rb pake promonya shopeefood x order topokki nya enakk,fess topokki amp corndog mozza di oppa corndog hanya rb pakai promonya shopeefood kali order topokki nya enakk,fess topokki corndog mozza oppa corndog rb pakai promonya shopeefood kali order topokki enakk,"['fess', 'topokki', 'corndog', 'mozza', 'oppa', 'corndog', 'rb', 'pakai', 'promonya', 'shopeefood', 'kali', 'order', 'topokki', 'enakk']",0,neutral,1.0
278,278,2021-12-26 10:34:40+00:00,"~short story~

jadi kemaren tuh hari jum'at beli nasi tuna suwir di shopeefood. eh yg dateng malah ayam suwir. sedi… https://t.co/8iWzlAwM4S",short story jadi kemaren tuh hari jumat beli nasi tuna suwir di shopeefood eh yg dateng malah ayam suwir sedi,short story jadi kemarin  itu hari jumat beli nasi tuna suwir di shopeefood eh yang dateng malah ayam suwir sedi,short story kemarin jumat beli nasi tuna suwir shopeefood eh dateng ayam suwir sedi,"['short', 'story', 'kemarin', 'jumat', 'beli', 'nasi', 'tuna', 'suwir', 'shopeefood', 'eh', 'dateng', 'ayam', 'suwir', 'sedi']",6,positive,2.0
279,279,2021-12-26 10:33:32+00:00,"Share &amp; Makan Gratis Bareng Teman di ShopeeFood
#vouchershopee
#shopeefood https://t.co/HgKTRjVU9X https://t.co/HLXC4ySnDW",share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
280,280,2021-12-26 10:29:09+00:00,"RT @OwToTheZie: Hello #OGStreetKitchen dah bukak! Jom order! Siapa nak CikMak SINGGET?!!

📍 ThePortMY
⏰ 4pm - 12am (Last Order 10:30pm)
✅ C…",rt hello dah bukak jom order siapa nak cikmak singget theportmy pm am last order pm,rt halo sudah bukak jom order siapa nak cikmak singget theportmy pm sama last order pm,halo bukak jom order nak cikmak singget theportmy pm last order pm,"['halo', 'bukak', 'jom', 'order', 'nak', 'cikmak', 'singget', 'theportmy', 'pm', 'last', 'order', 'pm']",1,positive,2.0
281,281,2021-12-26 10:27:50+00:00,"aku bisa yg tiap order menantea😭 
karna diskon d shopeefood banyak bgtttt😭
makasi @JeromePolin udah ciptain varian… https://t.co/tLSSV2Xx0V",aku bisa yg tiap order menantea karna diskon shopeefood banyak bgtttt makasi udah ciptain varian,saya bisa yang setiap order menantea karena potongan harga shopeefood banyak bgtttt makasi sudah ciptakan varian,order menantea potongan harga shopeefood bgtttt makasi ciptakan varian,"['order', 'menantea', 'potong', 'harga', 'shopeefood', 'bgtttt', 'makas', 'cipta', 'varian']",2,positive,2.0
282,282,2021-12-26 10:27:31+00:00,ily shopeefood krn km ak bisa jajan chatime 7k doang 😩😭🤍,ily shopeefood krn km ak bisa jajan chatime k doang,ily shopeefood karena  kamu ak bisa jajan chatime ke saja,ily shopeefood ak jajan chatime,"['ily', 'shopeefood', 'ak', 'jajan', 'chatime']",0,neutral,2.0
283,283,2021-12-26 10:24:17+00:00,@shopeefood_id ini emang kalau ada masalah dlm pesanan yg kurang gak bisa diatasin yaa? :( Masa cuma kurang pesnan… https://t.co/nxQbqCSXzk,id ini emang kalau ada masalah dlm pesanan yg kurang gak bisa diatasin yaa masa cuma kurang pesnan,id ini memang kalau ada masalah dalam pesanan yang kurang tidak bisa diatasin ya masa hanya kurang pesnan,id pesanan diatasin pesnan,"['id', 'pesan', 'diatasin', 'pesnan']",2,positive,2.0
284,284,2021-12-26 10:23:51+00:00,@propusposterior Dia biasa siang ke sore deh di shopeefood juga ada aduh tp gue lupa namanya coba tar gue cari dulu,dia biasa siang ke sore deh di shopeefood juga ada aduh tp gue lupa namanya coba tar gue cari dulu,dia biasa siang ke sore deh di shopeefood juga ada aduh tapi saya lupa namanya coba nanti saya cari dulu,siang sore deh shopeefood aduh lupa namanya coba cari,"['siang', 'sore', 'deh', 'shopeefood', 'aduh', 'lupa', 'nama', 'coba', 'cari']",1,positive,2.0
285,285,2021-12-26 10:21:59+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/WQy9K6twYR https://t.co/A7Uhn1joad,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
286,286,2021-12-26 10:19:31+00:00,"RT @Kedaily24: SELAMAT NATARU 😊
Intip2 yuk GOFOOD, SHOPEEFOOD&amp;GRABFOOD KEDAILY
ada banyak menu pilihan menemani minggu kalian
Ada jg paket…",rt selamat nataru intip yuk gofood shopeefoodampgrabfood kedaily ada banyak menu pilihan menemani minggu kalian ada jg paket,rt selamat nataru intip yuk gofood shopeefoodampgrabfood kedaily ada banyak menu pilihan menemani minggu kalian ada juga paket,selamat nataru intip yuk gofood shopeefoodampgrabfood kedaily menu pilihan menemani minggu paket,"['selamat', 'nataru', 'intip', 'yuk', 'gofood', 'shopeefoodampgrabfood', 'kedaily', 'menu', 'pilih', 'tani', 'minggu', 'paket']",11,positive,2.0
287,287,2021-12-26 10:19:29+00:00,RT @AinunAlJapari: Salah satu kedai minuman kopi dan minuman kekinian lainnya yg harganya murah tapi rasanya enak. Bisa dibuktikeun sendiri…,rt salah satu kedai minuman kopi dan minuman kekinian lainnya yg harganya murah tapi rasanya enak bisa dibuktikeun sendiri,rt salah satu kedai minuman kopi dan minuman kekinian lainnya yang harganya murah tapi rasanya enak bisa dibuktikeun sendiri,salah kedai minuman kopi minuman kekinian harganya murah enak dibuktikeun,"['salah', 'kedai', 'minum', 'kopi', 'minum', 'kini', 'harga', 'murah', 'enak', 'dibuktikeun']",4,positive,2.0
288,288,2021-12-26 10:13:53+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/WQy9K6twYR https://t.co/vz6XkrCqPc,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
289,289,2021-12-26 10:08:43+00:00,"Cara Membuat Akun Shopee untuk Jualan
#BeritaTerkini #berita #beritaviral #NEWS #NEWSUPDATE #Viral #viralTiktok… https://t.co/ziacicsRBq",cara membuat akun shopee untuk jualan,cara membuat akun shopee untuk jualan,akun shopee jualan,"['akun', 'shopee', 'jual']",1,positive,2.0
290,290,2021-12-26 10:06:57+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/rsxRTlLX26 https://t.co/YoEMJ2NAZf,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
291,291,2021-12-26 10:04:16+00:00,ada yang punya voucher shopeefood potongan 60/70%? #zonuang #zonaba,ada yang punya voucher shopeefood potongan,ada yang punya voucher shopeefood potongan,voucher shopeefood potongan,"['voucher', 'shopeefood', 'potong']",1,positive,2.0
292,292,2021-12-26 10:03:31+00:00,"RT @OwToTheZie: Hello #OGStreetKitchen dah bukak! Jom order! Siapa nak CikMak SINGGET?!!

📍 ThePortMY
⏰ 4pm - 12am (Last Order 10:30pm)
✅ C…",rt hello dah bukak jom order siapa nak cikmak singget theportmy pm am last order pm,rt halo sudah bukak jom order siapa nak cikmak singget theportmy pm sama last order pm,halo bukak jom order nak cikmak singget theportmy pm last order pm,"['halo', 'bukak', 'jom', 'order', 'nak', 'cikmak', 'singget', 'theportmy', 'pm', 'last', 'order', 'pm']",1,positive,2.0
293,293,2021-12-26 10:00:43+00:00,"halooooo @McDonalds_ID gmn ni pesennya spicy dikirimnya yg biasa, beli sepaket 7 kaga ada spicynya samsek. mana lew… https://t.co/cGOBptyEuH",halooooo id gmn ni pesennya spicy dikirimnya yg biasa beli sepaket kaga ada spicynya samsek mana lew,halooooo id bagaimana ini pesennya spicy dikirimnya yang biasa beli sepaket tidak  ada spicynya samsek mana lew,halooooo id pesennya spicy dikirimnya beli sepaket spicynya samsek lew,"['halooooo', 'id', 'sen', 'spicy', 'kirim', 'beli', 'paket', 'spicynya', 'samsek', 'lew']",8,positive,2.0
294,294,2021-12-26 10:00:12+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/2x6De2YdCd https://t.co/LuA5FQhKI6,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
295,295,2021-12-26 10:00:02+00:00,@shopeefood_id Min klu pesanan shopeefoof sy tdk lngkp gimn yaa? :( mau chat driver nya tp udh gk bisaaa,id min klu pesanan shopeefoof sy tdk lngkp gimn yaa mau chat driver nya tp udh gk bisaaa,id minimal kalau pesanan shopeefoof saya tidak lngkp bagaimana ya mau chat driver nya tapi sudah tidak bisaaa,id minimal pesanan shopeefoof lngkp chat driver bisaaa,"['id', 'minimal', 'pesan', 'shopeefoof', 'lngkp', 'chat', 'driver', 'bisaaa']",2,positive,2.0
296,296,2021-12-26 09:58:59+00:00,"RT @RacunBelanja: Voucher Gajian ShopeeFood 🍽️
Klaim diskon 100% maksimal Rp20.000 mulai jam 11:00 &amp; 17:00 ⏰

Halaman promo Jabodetabek:
ht…",rt voucher gajian shopeefood klaim diskon maksimal rp mulai jam amp halaman promo jabodetabek ht,rt voucher gajian shopeefood klaim potongan harga maksimal rupiah mulai jam amp halaman promo jabodetabek ht,voucher gajian shopeefood klaim potongan harga maksimal rupiah jam halaman promo jabodetabek ht,"['voucher', 'gaji', 'shopeefood', 'klaim', 'potong', 'harga', 'maksimal', 'rupiah', 'jam', 'halaman', 'promo', 'jabodetabek', 'ht']",10,positive,2.0
297,297,2021-12-26 09:58:30+00:00,"RT @pakngahck: Semua ada di Pak Ngah Cyber Kopitiam, jom datang bawa seisi keluarga ! Nak online delivery pun boleh : grab food, food panda…",rt semua ada di pak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food food panda,rt semua ada di bapak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food food panda,ngah cyber kopitiam jom bawa seisi keluarga nak online delivery grab food food panda,"['ngah', 'cyber', 'kopitiam', 'jom', 'bawa', 'isi', 'keluarga', 'nak', 'online', 'delivery', 'grab', 'food', 'food', 'panda']",7,positive,2.0
