,Unnamed: 0,Created_At,Tweets,Case_Folding,Clean_Data,sentiment,label
287,1592,2021-10-21 14:55:32+00:00,"@bdngfess Aku pernahnya 150 buat 7 hari dan itu cukup malah nyisa banyak. Soalnya aku makan sehari sekali doang dan nyari promo di grabfood atau shopeefood. Pernah nemu promo makanan cuma 5k doang udah sama ongkir :"") Ini posisinya aku gada beras, stok makanan, dan galon di kosan yaa","@bdngfess aku pernahnya 150 buat 7 hari dan itu cukup malah nyisa banyak. soalnya aku makan sehari sekali doang dan nyari promo di grabfood atau shopeefood. pernah nemu promo makanan cuma 5k doang udah sama ongkir :"") ini posisinya aku gada beras, stok makanan, dan galon di kosan yaa",pernahnya nyisa makan sehari doang promo grabfood shopeefood nemu promo makanan doang ongkos kirim posisinya gada beras stok makanan galon kosan yaa,12,positif
288,1593,2021-10-21 14:54:09+00:00,@sakuraachang @collegemenfess Masalahnya gue jg beli ct via shopeefood biar diskon 😫😫😫😫,@sakuraachang @collegemenfess masalahnya gue jg beli ct via shopeefood biar diskon 😫😫😫😫,masalahnya beli ct via shopeefood biar diskon,1,positif
289,1594,2021-10-21 14:53:49+00:00,@arrasyyyy Shopeefood nya itu di rest area tol deketku kak masuknya dom kabupaten Semarang,@arrasyyyy shopeefood nya itu di rest area tol deketku kak masuknya dom kabupaten semarang,shopeefood nya rest area tol deketku kak masuknya dom kabupaten semarang,-3,negatif
290,1595,2021-10-21 14:46:30+00:00,tetap dirumah aja kak dengan memesan shopeefood yukkkkss https://t.co/W7uAEeExLK,tetap dirumah aja kak dengan memesan shopeefood yukkkkss https://t.co/w7uaeeexlk,dirumah kak memesan shopeefood yukkkkss,3,positif
291,1596,2021-10-21 14:46:03+00:00,@ShopeeID balikin akunku huhu ku juga pengen ngrasain promo2 shopeefood😭😭,@shopeeid balikin akunku huhu ku juga pengen ngrasain promo2 shopeefood😭😭,balikin akunku huhu ku pengen ngrasain promo shopeefood,6,positif
292,1597,2021-10-21 14:38:39+00:00,"pengaplikasian game theory dalam pengambilan keputusan menu di shopeefood

tengs tu kakel terterter @albingapakeuhuy ide lu emg mantuliti endolita","pengaplikasian game theory dalam pengambilan keputusan menu di shopeefood

tengs tu kakel terterter @albingapakeuhuy ide lu emg mantuliti endolita",pengaplikasian game theory dalam pengambilan keputusan menu shopeefood tengs tu kakel terterter ide emg mantuliti endolita,-1,negatif
293,1598,2021-10-21 14:38:21+00:00,"BTW, INI KU BUKA LAGI REPLY NYA, AYO YG DOM NYA BISA PAKE SHOPEEFOOD, REPLY AJA DI QRT INI KAMU DOM MANA. BIAR LAIN KALI GMPANG KLO MAU DIJAJANIN👍 https://t.co/uo8h1Erxwu","btw, ini ku buka lagi reply nya, ayo yg dom nya bisa pake shopeefood, reply aja di qrt ini kamu dom mana. biar lain kali gmpang klo mau dijajanin👍 https://t.co/uo8h1erxwu",ngomong-ngomong ku buka reply nya ayo dom nya pakai shopeefood reply qrt dom biar gmpang dijajanin,12,positif
294,1599,2021-10-21 14:38:19+00:00,Kerecehan gue sama abang shopeefood wkwkwk https://t.co/B8jx2IL4Kc,kerecehan gue sama abang shopeefood wkwkwk https://t.co/b8jx2il4kc,kerecehan abang shopeefood wkwkwk,-1,negatif
295,1600,2021-10-21 14:37:30+00:00,@ShopeeCare Jawaban nya C dong min😍 #shopeecare #ShopeeFood 💋💋💋💋💋,@shopeecare jawaban nya c dong min😍 #shopeecare #shopeefood 💋💋💋💋💋,nya c min,0,netral
296,1601,2021-10-21 14:29:39+00:00,"Kl buat makanan enakan shopeefood, kl belanja enakan tokped cashback nya banyak.","kl buat makanan enakan shopeefood, kl belanja enakan tokped cashback nya banyak.",makanan enakan shopeefood belanja enakan tokped cashback nya,15,positif
297,1602,2021-10-21 14:25:49+00:00,@arrasyyyy aku ada shopeefood tapi gaada saldo 😊,@arrasyyyy aku ada shopeefood tapi gaada saldo 😊,shopeefood tidak ada uang saldo,-2,negatif
298,1603,2021-10-21 14:24:31+00:00,@ShopeeCare Jawaban nya C dong min😍 #shopeecare #ShopeeFood,@shopeecare jawaban nya c dong min😍 #shopeecare #shopeefood,nya c min,0,netral
299,1604,2021-10-21 14:23:25+00:00,gojekku kalo udah jam 8 ke atas hanya muter muter ajaaa~ untung ada shopeefood lah yaa,gojekku kalo udah jam 8 ke atas hanya muter muter ajaaa~ untung ada shopeefood lah yaa,gojekku jam muter muter ajaaa untung shopeefood yaa,3,positif
300,1605,2021-10-21 14:21:59+00:00,"@arrasyyyy Jangan kan shopeefood, gojek aja kaga ada,mekdi gaada aemua kga ada dikota ku😭😭😭","@arrasyyyy jangan kan shopeefood, gojek aja kaga ada,mekdi gaada aemua kga ada dikota ku😭😭😭",kan shopeefood gojek tidak adamekdi tidak ada uang aemua kga dikota ku,-5,negatif
301,1606,2021-10-21 14:21:35+00:00,@arrasyyyy Aminn ku doain Ara dapet suami perusahaan shopee biar bisa shopeefood di buka di Makasar 🤣😭,@arrasyyyy aminn ku doain ara dapet suami perusahaan shopee biar bisa shopeefood di buka di makasar 🤣😭,aminn ku doain ara suami perusahaan shopee biar shopeefood buka makasar,9,positif
302,1607,2021-10-21 14:17:59+00:00,menyesal beli seblak di shopeefood tidak ada pedes pedesnya☺️ https://t.co/OJtMgsvbde,menyesal beli seblak di shopeefood tidak ada pedes pedesnya☺️ https://t.co/ojtmgsvbde,menyesal beli seblak shopeefood tidak pedes pedesnya,5,positif
303,1608,2021-10-21 14:13:17+00:00,"funfact gue baru pertama kali mkn basreng tgl 14 okto kmrn. itupun gue gatau orisinil atau ga karna pesen di shopeefood. i mean, gue gatau basreng yg enak rasanya gmn, apa kayak yg gue beli atau ga, but gue jatuh cinta sama basreng. ky kmn aja gue 21 tahun ini??? basreng enak woi","funfact gue baru pertama kali mkn basreng tgl 14 okto kmrn. itupun gue gatau orisinil atau ga karna pesen di shopeefood. i mean, gue gatau basreng yg enak rasanya gmn, apa kayak yg gue beli atau ga, but gue jatuh cinta sama basreng. ky kmn aja gue 21 tahun ini??? basreng enak woi",funfact mkn basreng tanggal okto itupun gatau orisinil ga pesen shopeefood i mean gatau basreng enak gmn kayak beli ga but jatuh cinta basreng kmn basreng enak woi,5,positif
304,1609,2021-10-21 14:11:36+00:00,"Shopeefood bnyak diskon nya, tapi sayang bnget di dom ku blum ada😭😭😭😭😭","shopeefood bnyak diskon nya, tapi sayang bnget di dom ku blum ada😭😭😭😭😭",shopeefood bnyak diskon nya sayang bnget dom ku,5,positif
305,1610,2021-10-21 14:09:52+00:00,@tvindonesiawkwk Seragam oren shopeefood apa pemuda pancasila?,@tvindonesiawkwk seragam oren shopeefood apa pemuda pancasila?,seragam oren shopeefood pemuda pancasila,3,positif
306,1611,2021-10-21 14:07:02+00:00,"Malu banget guys tadi manggil mba ke mas mas shopeefood, padahal profilenya laki. Soalnya pas dateng tuh perawakannya seperti ibu ibu muda, maaf mas","malu banget guys tadi manggil mba ke mas mas shopeefood, padahal profilenya laki. soalnya pas dateng tuh perawakannya seperti ibu ibu muda, maaf mas",malu banget teman-teman manggil mbak mas mas shopeefood profilenya laki pas dateng tuh perawakannya ibu ibu muda maaf mas,8,positif
307,1612,2021-10-21 14:05:27+00:00,parah bgt ni shopeefood error jlek bgt,parah bgt ni shopeefood error jlek bgt,parah banget shopeefood error jlek banget,-8,negatif
308,1613,2021-10-21 14:00:31+00:00,Udah pensiun dari coboy junior &amp; lulus kuliah sekarang jadi driver shopeefood https://t.co/bAdlcILewj,udah pensiun dari coboy junior &amp; lulus kuliah sekarang jadi driver shopeefood https://t.co/badlcilewj,pensiun coboy junior amp lulus kuliah driver shopeefood,-1,negatif
309,1614,2021-10-21 13:35:51+00:00,"@zskiaurynh @darjofess Katerungan mbak, di pujasera katerungan. 
Di gofood atau shopeefood ada kok","@zskiaurynh @darjofess katerungan mbak, di pujasera katerungan. 
di gofood atau shopeefood ada kok",katerungan mbak pujasera katerungan gofood shopeefood,0,netral
310,1615,2021-10-21 13:33:18+00:00,-11fess siapa yg gofood atau shopeefood nya ada promo gede?? dan mau dititipi beli hehe,-11fess siapa yg gofood atau shopeefood nya ada promo gede?? dan mau dititipi beli hehe,fess gofood shopeefood nya promo gede dititipi beli he,7,positif
311,1616,2021-10-21 13:31:51+00:00,"yuk 2k/voc. buat shoppe ga harus ada spay kok kalo mau cek harga. 

t. voc shopeefood sopifut voc goride voucher

#zonauang #zonaba #zonajubel https://t.co/DffqjV14qt","yuk 2k/voc. buat shoppe ga harus ada spay kok kalo mau cek harga. 

t. voc shopeefood sopifut voc goride voucher

#zonauang #zonaba #zonajubel https://t.co/dffqjv14qt",yuk kvoc shoppe ga spay cek harga t voc shopeefood sopifut voc goride voucher,6,positif
312,1617,2021-10-21 13:31:37+00:00,"'laper'

*scroll shopeefood* 

dan akhirnya order kopi","'laper'

*scroll shopeefood* 

dan akhirnya order kopi",laper scroll shopeefood order kopi,-3,negatif
313,1618,2021-10-21 13:29:30+00:00,@littlegutboi SHOPEEFOOD MURAH BGT HUHU BRSYUKUR,@littlegutboi shopeefood murah bgt huhu brsyukur,shopeefood murah banget huhu brsyukur,4,positif
314,1619,2021-10-21 13:17:58+00:00,"Dear @ShopeeID @ShopeeCare , saya udah 3x dapat orderan shopeefood fiktif mengatas nama kan saya dan nomer tlp saya dan kirim ke alamat kantor saya dan rumah saya dengan jumlah nominal 361rb, 2,5jt, 1,5jt . Saya dan driver merasa di rugikan. Sdh tlp cs tp tdk ad solusi yg jelas.","dear @shopeeid @shopeecare , saya udah 3x dapat orderan shopeefood fiktif mengatas nama kan saya dan nomer tlp saya dan kirim ke alamat kantor saya dan rumah saya dengan jumlah nominal 361rb, 2,5jt, 1,5jt . saya dan driver merasa di rugikan. sdh tlp cs tp tdk ad solusi yg jelas.",dear x orderan shopeefood fiktif mengatas nama kan nomer telepon kirim alamat kantor rumah nominal rb jt jt driver rugikan sdh telepon cs tidak solusi,-5,negatif
315,1620,2021-10-21 13:15:59+00:00,Subway blm masuk di gofood or grabfood or shopeefood yaa ???,subway blm masuk di gofood or grabfood or shopeefood yaa ???,subway masuk gofood or grabfood or shopeefood yaa,-3,negatif
316,1621,2021-10-21 13:10:56+00:00,Non-sensor nya di IG yah..... #ShopeeFood #NanoNano https://t.co/2B86AxovXR,non-sensor nya di ig yah..... #shopeefood #nanonano https://t.co/2b86axovxr,nonsensor nya ig yah,0,netral
317,1622,2021-10-21 13:06:39+00:00,@hwniekyu tempatku gd shopeefood:(,@hwniekyu tempatku gd shopeefood:(,tempatku gd shopeefood,-3,negatif
318,1623,2021-10-21 13:05:07+00:00,@bubuphilei Mau buat shopeefood adekk😭,@bubuphilei mau buat shopeefood adekk😭,shopeefood adekk,0,netral
319,1624,2021-10-21 13:01:54+00:00,Knpa ongkir shopeefood mahal semua 🥲,knpa ongkir shopeefood mahal semua 🥲,ongkos kirim shopeefood mahal,3,positif
320,1625,2021-10-21 12:37:20+00:00,Kalo lg diem gini trus belom makan bawaannya pengen buka shopeefood trs order pak gembus (lagi) deh… 🥲,kalo lg diem gini trus belom makan bawaannya pengen buka shopeefood trs order pak gembus (lagi) deh… 🥲,diem gini makan bawaannya pengen buka shopeefood order gembus deh,10,positif
321,1626,2021-10-21 12:36:23+00:00,"Kalo dulu belanja soymilk, terus sayur, dressing, sama oat gitu sekali belanja bisa mayan mahal tapiiiiiii bisa buat lama..
Nah kalo gak diatur nih duit rekening cepeeet bgt ngalir ke shopeefood. Semakin diskon semakin boros syetaaaaan kaya semua murah mau diembat😫","kalo dulu belanja soymilk, terus sayur, dressing, sama oat gitu sekali belanja bisa mayan mahal tapiiiiiii bisa buat lama..
nah kalo gak diatur nih duit rekening cepeeet bgt ngalir ke shopeefood. semakin diskon semakin boros syetaaaaan kaya semua murah mau diembat😫",belanja soymilk sayur dressing oat belanja mayan mahal tapiiiiiii tidak diatur duit rekening cepeeet banget ngalir shopeefood diskon boros syetaaaaan kaya murah diembat,0,netral
322,1627,2021-10-21 12:33:52+00:00,-dips! Kasih tau resto yg jual churros enak yang bisa dibeli lewat grab/gojek/shopeefood dong,-dips! kasih tau resto yg jual churros enak yang bisa dibeli lewat grab/gojek/shopeefood dong,dips kasih resto jual churros enak dibeli grabgojekshopeefood,10,positif
323,1628,2021-10-21 12:21:41+00:00,"@txtbryan ga ad di shopeefood, di gojek mehong","@txtbryan ga ad di shopeefood, di gojek mehong",ga shopeefood gojek mehong,0,netral
324,1629,2021-10-21 12:20:38+00:00,"Update shopee sebab nak try shopeefood, tapi tak ada pun..
Mungkin belum cover Johor lagi..","update shopee sebab nak try shopeefood, tapi tak ada pun..
mungkin belum cover johor lagi..",update shopee nak try shopeefood tidak mungkin cover johor,4,positif
325,1630,2021-10-21 12:19:54+00:00,"Gak perlu takut sama tanggal tua, soalnya besok promo #ShopeePayDay bakal balik lagi! 🤩🤩

Ada banyaaaak banget promo yang bisa kamu nikmatin kayak SHOPEEPAY SERBA RP10, FLASH SALE RP1, sampai SHOPEEFOOD DISKON 75%.

Cek info lengkapnya di https://t.co/Nbzr1MGBep.
#ShopeePay https://t.co/zqyrVQMGfl","gak perlu takut sama tanggal tua, soalnya besok promo #shopeepayday bakal balik lagi! 🤩🤩

ada banyaaaak banget promo yang bisa kamu nikmatin kayak shopeepay serba rp10, flash sale rp1, sampai shopeefood diskon 75%.

cek info lengkapnya di https://t.co/nbzr1mgbep.
#shopeepay https://t.co/zqyrvqmgfl",tidak perlu takut tanggal tua besok promo banyaaaak banget promo nikmatin kayak shopeepay serba rp flash sale rp shopeefood diskon cek informasi lengkapnya,-3,negatif
326,1631,2021-10-21 12:10:13+00:00,"ShopeeFood, kalau kedainya out of delivery distance, janganlah bagitau waktu checkout. Dah spend 45 minit pilih makanan know know kenot deliver. Sakit.","shopeefood, kalau kedainya out of delivery distance, janganlah bagitau waktu checkout. dah spend 45 minit pilih makanan know know kenot deliver. sakit.",shopeefood kedainya out of delivery distance janganlah bagitau checkout deh spend minit pilih makanan know know kenot deliver sakit,-7,negatif
327,1632,2021-10-21 12:07:24+00:00,Duit abis di shopeefood ae ini mah,duit abis di shopeefood ae ini mah,duit habis shopeefood ae mah,3,positif
328,1633,2021-10-21 12:02:46+00:00,"shopeefood tuh ada fitur chatnya ga sih, kenapa drivernya sering banget masuk2 kos trs teriak2. heran.","shopeefood tuh ada fitur chatnya ga sih, kenapa drivernya sering banget masuk2 kos trs teriak2. heran.",shopeefood tuh fitur chatnya ga sih drivernya banget masuk kos teriak heran,0,netral
329,1634,2021-10-21 11:45:22+00:00,Ketika mas mas shopeefood temen gue sendiri udah gitu temen akrab :) https://t.co/AyxZQnjQFh,ketika mas mas shopeefood temen gue sendiri udah gitu temen akrab :) https://t.co/ayxzqnjqfh,mas mas shopeefood teman teman akrab,3,positif
330,1635,2021-10-21 11:22:50+00:00,@shopeefood_id reminder nih min untuk sesekali berbagi 🖒,@shopeefood_id reminder nih min untuk sesekali berbagi 🖒,id reminder min berbagi,2,positif
331,1636,2021-10-21 11:14:17+00:00,"Kebiasaan pake shopeefood, eh td pake grab trs drivernya kebetulan krj di shopeefood juga trs nanya ""tumben pake grab mbak"" 😂","kebiasaan pake shopeefood, eh td pake grab trs drivernya kebetulan krj di shopeefood juga trs nanya ""tumben pake grab mbak"" 😂",kebiasaan pakai shopeefood eh pakai grab drivernya krj shopeefood tumben pakai grab mbak,0,netral
332,1637,2021-10-21 11:12:21+00:00,"Aku yg sekarang top up shopeepay bukan buat belanja, tapi buat jajan shopeefood terus😭😭
Ya Allah, boros kali aku😭😭","aku yg sekarang top up shopeepay bukan buat belanja, tapi buat jajan shopeefood terus😭😭
ya allah, boros kali aku😭😭",top up shopeepay bukan belanja jajan shopeefood allah boros,3,positif
333,1638,2021-10-21 11:08:57+00:00,Bapaknya lucu&lt;3 https://t.co/YdlvZtC1LY,bapaknya lucu&lt;3 https://t.co/ydlvztc1ly,bapaknya lucult,0,netral
334,1639,2021-10-21 11:07:36+00:00,Pesen makan pake shopeefood aja aku masih split bill.,pesen makan pake shopeefood aja aku masih split bill.,pesen makan pakai shopeefood split bill,1,positif
335,1640,2021-10-21 11:07:34+00:00,"Tolong yaa @shopeefood_id @ShopeeID lebih di perhatikan lagi sikap drivernya, saya gak pernah kecewa soal pesanan lain. Tp bener2 kesel sama pelayanan shopee food nya.","tolong yaa @shopeefood_id @shopeeid lebih di perhatikan lagi sikap drivernya, saya gak pernah kecewa soal pesanan lain. tp bener2 kesel sama pelayanan shopee food nya.",yaa id perhatikan sikap drivernya tidak kecewa pesanan benar kesel pelayanan shopee food nya,4,positif
336,1641,2021-10-21 11:07:23+00:00,"Guis yuk diorder cemilannya☺️
Menu+price list lainnya ada di bawah ya🤗

Yang mau order langsung DM ke @cemilan_kenyang
Tersedia di Gofood/Grabfood/ShopeeFood
Cek Instagram “macronis_food” 

Dom Malang, Jatim. https://t.co/OUhEbfoUCe","guis yuk diorder cemilannya☺️
menu+price list lainnya ada di bawah ya🤗

yang mau order langsung dm ke @cemilan_kenyang
tersedia di gofood/grabfood/shopeefood
cek instagram “macronis_food” 

dom malang, jatim. https://t.co/ouhebfouce",guis yuk diorder cemilannya menuprice list order dm kenyang tersedia gofoodgrabfoodshopeefood cek instagram macronisfood dom malang jatim,2,positif
337,1642,2021-10-21 11:05:55+00:00,"Saya pesen via @shopeefood_id @ShopeeID karena emg lg ada promo, eh tp sikap drivernya kurang mengenakan bgt. 
Dibanding driver @GrabID atau @gojekindonesia, drivernya @shopeefood_id @ShopeeID buruk bgt sumpah. 
Emg cuma 1 driver ini aja tp sumpah bikin kesel.","saya pesen via @shopeefood_id @shopeeid karena emg lg ada promo, eh tp sikap drivernya kurang mengenakan bgt. 
dibanding driver @grabid atau @gojekindonesia, drivernya @shopeefood_id @shopeeid buruk bgt sumpah. 
emg cuma 1 driver ini aja tp sumpah bikin kesel.",pesen via id emg promo eh sikap drivernya mengenakan banget dibanding driver drivernya id buruk banget sumpah emg driver sumpah bikin kesel,1,positif
338,1643,2021-10-21 11:05:04+00:00,"Promo WENDY'S PAKET SPESIAL khusus GOFOOD/SHOPEEFOOD mulai Rp. 69.999

klik link di bawah ini untuk info selengkapnya
https://t.co/011F4tAqxu

#wendys #promo #diskon #infopromo https://t.co/dZD0Yp7IMz","promo wendy's paket spesial khusus gofood/shopeefood mulai rp. 69.999

klik link di bawah ini untuk info selengkapnya
https://t.co/011f4taqxu

#wendys #promo #diskon #infopromo https://t.co/dzd0yp7imz",promo wendys paket spesial gofoodshopeefood rp klik link informasi selengkapnya,14,positif
339,1644,2021-10-21 11:03:44+00:00,"Saya sampe di chat di tlpn dimarah-marahin sama driver @shopeefood_id @ShopeeID grgr saya ngasig rate gak sesuai yg dia mau, pdhl sayapun gak ngasih rate rendah 3-1 tp 4 dan masih saya kasih tips meskipun saya kesel. Hanya ngasih penilaian aja klo emang sikapnya gak sopan.","saya sampe di chat di tlpn dimarah-marahin sama driver @shopeefood_id @shopeeid grgr saya ngasig rate gak sesuai yg dia mau, pdhl sayapun gak ngasih rate rendah 3-1 tp 4 dan masih saya kasih tips meskipun saya kesel. hanya ngasih penilaian aja klo emang sikapnya gak sopan.",chat telepon dimarahmarahin driver id grgr ngasig rate tidak pdhl sayapun tidak rate rendah kasih tips meskipun kesel penilaian sikapnya tidak sopan,1,positif
340,1645,2021-10-21 11:01:36+00:00,"drivernya nyolot nyuruh saya liat titik antar. 
Perasaan waktu terakhir saya pesen di @shopeefood_id @ShopeeID dan saya ngasih tau titik antar drivernya ramah dan ngerti saya jelasin alamat, malah driver blg klo maps antar di shopee emang suka salah.","drivernya nyolot nyuruh saya liat titik antar. 
perasaan waktu terakhir saya pesen di @shopeefood_id @shopeeid dan saya ngasih tau titik antar drivernya ramah dan ngerti saya jelasin alamat, malah driver blg klo maps antar di shopee emang suka salah.",drivernya nyolot nyuruh lihat titik perasaan pesen id titik drivernya ramah mengerti jelasin alamat driver bilang maps shopee suka salah,3,positif
