,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming
493,2021-12-25 12:56:52+00:00,"Drpd krik krik sendirian
Memutuskan untuk jajan shopeefood karena diskon Natal mayan... Wlpn sbnre gak nafsu jajan... 

Isi saldo 50 rb aja eh gak masuk disuruh nunggu 1x24 jam 😪 

Ya udah isi lagi cuma 30rb aja

masih sisa 3rb udah dpt pesen jajan 2 tempat 🤭",drpd krik krik sendirian memutuskan untuk jajan shopeefood karena diskon natal mayan wlpn sbnre gak nafsu jajan isi saldo rb aja eh gak masuk disuruh nunggu x jam ya udah isi lagi cuma rb aja masih sisa rb udah dpt pesen jajan tempat,daripada krik krik sendirian memutuskan untuk jajan shopeefood karena potongan harga natal mayan wlpn sbnre tidak nafsu jajan isi saldo rb aja eh tidak masuk disuruh nunggu kali jam ya sudah isi lagi hanya rb aja masih sisa rb sudah dapat pesan jajan tempat,krik krik memutuskan jajan shopeefood potongan harga natal mayan wlpn sbnre nafsu jajan isi saldo rb eh masuk disuruh nunggu kali jam isi rb sisa rb pesan jajan,"['krik', 'krik', 'putus', 'jajan', 'shopeefood', 'potong', 'harga', 'natal', 'mayan', 'wlpn', 'sbnre', 'nafsu', 'jajan', 'isi', 'saldo', 'rb', 'eh', 'masuk', 'suruh', 'nunggu', 'kali', 'jam', 'isi', 'rb', 'sisa', 'rb', 'pesan', 'jajan']"
494,2021-12-25 12:48:12+00:00,"Share &amp; Makan Gratis Bareng Teman di ShopeeFood 
https://t.co/lqxWZbU3QE",share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
495,2021-12-25 12:45:45+00:00,"BEAR BOBBA LOWOKWARU
50% Disc #ShopeeFood #GrabFood #GoFood

Boba Brown Sugar 13K #BigCup22oz

https://t.co/vC8weM4ZSz

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee
#BTS https://t.co/0wQaeEkRyh",bear bobba lowokwaru disc boba brown sugar k,bear bobba lowokwaru disc boba brown sugar ke,bear bobba lowokwaru disc boba brown sugar,"['bear', 'bobba', 'lowokwaru', 'disc', 'boba', 'brown', 'sugar']"
496,2021-12-25 12:44:10+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/UnFMYMc6A6 https://t.co/WvWvURwF8U,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
497,2021-12-25 12:43:40+00:00,"@thedisstr Ho'oh heheh
Lagi ada promo di shopeefood soalnya, lumayan",hooh heheh lagi ada promo di shopeefood soalnya lumayan,iya heheh lagi ada promo di shopeefood soalnya lumayan,iya heheh promo shopeefood lumayan,"['iya', 'heheh', 'promo', 'shopeefood', 'lumayan']"
498,2021-12-25 12:41:07+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/qVfT7fVbHd https://t.co/ht4HHasSJs,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
499,2021-12-25 12:39:59+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood #ShopeeFood https://t.co/PLt1mVCwil https://t.co/NjGka6L1XD,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
500,2021-12-25 12:39:50+00:00,Lucuuuu bngeett bapak shopeefood 😁 https://t.co/i2tVcPiBKn,lucuuuu bngeett bapak shopeefood,lucuuuu bngeett bapak shopeefood,lucuuuu bngeett shopeefood,"['lucuuuu', 'bngeett', 'shopeefood']"
501,2021-12-25 12:34:45+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/G0FXTQaJfs https://t.co/kDMxmnnTV6,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
502,2021-12-25 12:34:32+00:00,"Holiday treat di shopeefood 🍗🍗🍗 
Buat suami cm ngotorin gigi doang segini sih https://t.co/aHPPQoO6oY",holiday treat di shopeefood buat suami cm ngotorin gigi doang segini sih,holiday treat di shopeefood buat suami hanya ngotorin gigi saja segini sih,holiday treat shopeefood suami ngotorin gigi segini,"['holiday', 'treat', 'shopeefood', 'suami', 'ngotorin', 'gigi', 'gin']"
503,2021-12-25 12:33:56+00:00,"Sidai teruk harini lansung tak masuk order shopeefood aku harini. On dkt rumah tak masuk order, dah pusing² ronda pun tak masuk order, lepak jap dkt mamak pun tak masuk order sampai lah sekarang hmm",sidai teruk harini lansung tak masuk order shopeefood aku harini on dkt rumah tak masuk order dah pusing ronda pun tak masuk order lepak jap dkt mamak pun tak masuk order sampai lah sekarang hmm,sidai teruk hari ini lansung tidak masuk order shopeefood saya hari ini on dkt rumah tidak masuk order sudah pusing ronda pun tidak masuk order lepak jap dkt mamak pun tidak masuk order sampai lah sekarang hmm,sidai teruk lansung masuk order shopeefood on dkt rumah masuk order pusing ronda masuk order lepak jap dkt mamak masuk order hmm,"['sidai', 'teruk', 'lansung', 'masuk', 'order', 'shopeefood', 'on', 'dkt', 'rumah', 'masuk', 'order', 'pusing', 'ronda', 'masuk', 'order', 'lepak', 'jap', 'dkt', 'mamak', 'masuk', 'order', 'hmm']"
